school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Cluster
GP,F,-1.3309536397843746,R,LE3,T,0.2292342342960711,-1.3999704661326267,other,other,reputation,father,0.7922507560739607,2.34384402883375,-0.4499436443692835,no,yes,no,no,no,yes,yes,no,0.06219405883392808,0.7663987284695665,-0.997295264883693,0.5833853926513113,0.55109995870476,-0.3992894854413955,0.7870851613738261,1.5357930122456702,1.4070911498248926,1.2205528765809066,1
GP,M,-0.5462869417025411,U,GT3,T,0.2292342342960711,-1.3999704661326267,other,other,reputation,father,0.7922507560739607,2.34384402883375,-0.4499436443692835,no,yes,yes,no,yes,yes,yes,no,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,0.6308130423246762,1.1409029294317736,1.0020041974107081,1
GP,M,-1.3309536397843746,U,GT3,T,1.1438556741642336,-0.4798567654298188,other,other,course,mother,-0.6432494670875735,2.34384402883375,-0.4499436443692835,no,no,no,no,yes,yes,yes,no,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.7142362329569328,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,0
GP,F,-1.3309536397843746,R,GT3,T,-1.6000086454402538,-1.3999704661326267,other,other,reputation,mother,-0.6432494670875735,-0.04228584588102149,2.2429008939014285,yes,yes,no,no,no,yes,yes,yes,-1.0544719975025107,-0.23601020446248228,0.8014792996325567,0.5833853926513113,1.328544543306118,1.0410698456029082,-0.464016000568473,-0.8774869075436472,-1.254791054106298,-1.1834825942912781,2
GP,M,-0.5462869417025411,U,GT3,T,0.2292342342960711,-1.3999704661326267,other,other,reputation,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,no,yes,yes,yes,no,no,1.178860115170367,-0.23601020446248228,-0.997295264883693,0.5833853926513113,-0.2263446258965981,1.0410698456029082,-0.464016000568473,0.3291530523510115,0.34233826825241637,0.7834555182405094,0
GP,F,-0.5462869417025411,U,GT3,T,0.2292342342960711,0.4402569352729889,other,services,home,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,yes,yes,yes,yes,yes,yes,yes,no,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,1.328544543306118,1.0410698456029082,6.0417100415314815,0.027493062377346802,0.34233826825241637,0.12780948072991352,0
GP,M,-1.3309536397843746,U,GT3,T,1.1438556741642336,0.4402569352729889,teacher,other,home,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,no,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,0.55109995870476,1.0410698456029082,0.03642446420844665,-0.5758269175699826,-0.45622639292694084,-0.0907391984402851,0
GP,M,-1.3309536397843746,U,GT3,T,1.1438556741642336,-2.3200841668354344,teacher,other,course,mother,0.7922507560739607,2.34384402883375,-0.4499436443692835,no,no,no,yes,yes,yes,yes,no,-1.0544719975025107,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,0.28664469659690645,0.027493062377346802,0.07615004785929728,-0.0907391984402851,0
GP,F,-0.5462869417025411,U,GT3,T,-0.6853872055720913,-0.4798567654298188,other,other,reputation,mother,-0.6432494670875735,2.34384402883375,-0.4499436443692835,no,no,yes,no,yes,yes,yes,yes,1.178860115170367,-1.238419137394531,-0.09790798262556814,-0.5406986566036541,0.55109995870476,-0.3992894854413955,-0.7142362329569328,0.027493062377346802,0.07615004785929728,0.12780948072991352,0
GP,M,0.23837975637929248,U,GT3,T,-0.6853872055720913,-1.3999704661326267,other,other,home,mother,0.7922507560739607,-1.2353507832384072,3.5893231630367843,yes,yes,no,yes,yes,no,yes,no,0.06219405883392808,1.7688076614016153,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.464016000568473,-0.8774869075436472,-0.7224146133200599,-0.0907391984402851,0
GP,F,-0.5462869417025411,U,GT3,T,0.2292342342960711,1.3603706359757965,at_home,other,course,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,no,no,yes,yes,yes,no,-2.1711380538389498,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,-0.3992894854413955,0.7870851613738261,-1.7824668774646413,-1.520979274499417,-1.1834825942912781,2
GP,M,-1.3309536397843746,U,GT3,T,-0.6853872055720913,0.4402569352729889,other,services,course,father,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,yes,yes,yes,yes,no,yes,yes,yes,-1.0544719975025107,-1.238419137394531,-0.997295264883693,-0.5406986566036541,0.55109995870476,-0.3992894854413955,-0.464016000568473,-0.2741669275963179,0.34233826825241637,0.34635815990011215,0
GP,M,-1.3309536397843746,U,GT3,T,-0.6853872055720913,0.4402569352729889,other,other,home,mother,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,yes,no,yes,no,no,yes,yes,no,1.178860115170367,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.21379576818001317,0.027493062377346802,-0.19003817253382177,0.12780948072991352,0
GP,F,-1.3309536397843746,U,LE3,T,0.2292342342960711,-0.4798567654298188,services,other,reputation,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,yes,no,yes,yes,yes,no,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.5368649289853663,-1.179146897517312,-1.254791054106298,-0.9649339151210796,2
GP,M,-1.3309536397843746,U,LE3,T,-0.6853872055720913,-0.4798567654298188,services,services,home,mother,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,no,no,yes,yes,yes,yes,yes,no,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,0.55109995870476,0.32089018008075637,-0.21379576818001317,1.2341330222720055,1.1409029294317736,1.0020041974107081,1
GP,F,-1.3309536397843746,U,GT3,T,-1.6000086454402538,-1.3999704661326267,other,other,home,father,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,no,yes,no,yes,yes,no,0.06219405883392808,-0.23601020446248228,-0.997295264883693,0.5833853926513113,0.55109995870476,0.32089018008075637,-0.464016000568473,-0.5758269175699826,-0.19003817253382177,-0.0907391984402851,0
GP,F,-1.3309536397843746,U,GT3,T,1.1438556741642336,1.3603706359757965,services,services,reputation,father,0.7922507560739607,-0.04228584588102149,2.2429008939014285,no,no,yes,no,yes,yes,yes,yes,0.06219405883392808,0.7663987284695665,0.8014792996325567,0.5833853926513113,0.55109995870476,1.0410698456029082,0.03642446420844665,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,2
GP,F,-0.5462869417025411,U,LE3,T,-0.6853872055720913,-0.4798567654298188,at_home,other,course,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,no,no,yes,yes,no,no,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-0.2263446258965981,-1.1194691509635473,-0.21379576818001317,-0.8774869075436472,-0.9886028337131789,-0.9649339151210796,2
GP,F,-1.3309536397843746,U,GT3,T,1.1438556741642336,-0.4798567654298188,other,other,reputation,mother,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,no,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,0.55109995870476,-1.8396488164856992,-0.21379576818001317,0.6308130423246762,0.8747147090386544,0.7834555182405094,1
GP,M,-0.5462869417025411,U,GT3,T,-0.6853872055720913,-0.4798567654298188,services,other,reputation,father,0.7922507560739607,-0.04228584588102149,0.8964786247660724,no,no,yes,yes,no,yes,yes,no,0.06219405883392808,0.7663987284695665,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,0.7870851613738261,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,0
GP,M,-0.5462869417025411,U,LE3,A,1.1438556741642336,1.3603706359757965,teacher,health,reputation,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,no,no,yes,yes,no,no,0.06219405883392808,-2.2408280703265797,-0.09790798262556814,1.7074694419062766,2.1059891279074763,1.0410698456029082,1.5377458585392054,-0.8774869075436472,-1.254791054106298,-0.746385235950881,2
GP,F,-0.5462869417025411,U,GT3,T,0.2292342342960711,0.4402569352729889,other,other,home,mother,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,no,yes,yes,no,yes,yes,yes,yes,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,0.55109995870476,0.32089018008075637,-0.7142362329569328,-1.179146897517312,-0.9886028337131789,-0.5278365567806823,2
GP,F,-1.3309536397843746,U,GT3,T,1.1438556741642336,0.4402569352729889,services,other,reputation,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,yes,yes,yes,yes,yes,no,0.06219405883392808,1.7688076614016153,1.7008665818906816,-0.5406986566036541,0.55109995870476,-1.8396488164856992,-0.21379576818001317,1.5357930122456702,1.6732793702180115,1.6576502349213038,1
GP,F,-0.5462869417025411,U,LE3,T,0.2292342342960711,-1.3999704661326267,other,other,home,father,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,yes,yes,no,no,yes,yes,no,no,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,0.55109995870476,-1.1194691509635473,-0.21379576818001317,-1.179146897517312,-1.254791054106298,-0.9649339151210796,2
GP,F,-0.5462869417025411,U,GT3,T,1.1438556741642336,-0.4798567654298188,teacher,services,home,mother,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,no,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,0
GP,M,-1.3309536397843746,U,LE3,T,-0.6853872055720913,-0.4798567654298188,services,health,reputation,mother,-0.6432494670875735,2.34384402883375,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,no,0.06219405883392808,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,0.03642446420844665,0.027493062377346802,0.6085264886455354,0.7834555182405094,0
GP,F,-1.3309536397843746,R,GT3,T,-1.6000086454402538,-1.3999704661326267,at_home,other,home,mother,0.7922507560739607,2.34384402883375,0.8964786247660724,yes,yes,yes,yes,yes,yes,yes,no,-1.0544719975025107,-2.2408280703265797,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.464016000568473,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,0
GP,M,-0.5462869417025411,R,GT3,T,1.1438556741642336,0.4402569352729889,services,other,reputation,mother,0.7922507560739607,-1.2353507832384072,-0.4499436443692835,yes,yes,no,yes,no,yes,yes,no,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.464016000568473,0.027493062377346802,1.1409029294317736,1.0020041974107081,1
GP,F,-0.5462869417025411,U,GT3,T,-0.6853872055720913,-1.3999704661326267,other,other,course,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,yes,no,yes,yes,no,yes,0.06219405883392808,-0.23601020446248228,1.7008665818906816,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,0
GP,F,-0.5462869417025411,U,GT3,T,1.1438556741642336,1.3603706359757965,other,other,reputation,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,no,yes,no,yes,yes,no,1.178860115170367,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-0.2263446258965981,-1.8396488164856992,0.03642446420844665,0.027493062377346802,0.8747147090386544,0.7834555182405094,1
GP,F,-0.5462869417025411,U,GT3,T,1.1438556741642336,0.4402569352729889,other,at_home,course,mother,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,yes,yes,yes,no,yes,yes,yes,no,1.178860115170367,-0.23601020446248228,1.7008665818906816,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.7142362329569328,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,2
GP,M,-0.5462869417025411,U,GT3,T,1.1438556741642336,1.3603706359757965,services,services,other,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,yes,yes,yes,yes,yes,yes,yes,no,0.06219405883392808,1.7688076614016153,1.7008665818906816,3.955637540416207,2.1059891279074763,0.32089018008075637,1.0373053937622858,-1.179146897517312,-0.9886028337131789,-1.1834825942912781,2
GP,M,-0.5462869417025411,U,GT3,T,1.1438556741642336,1.3603706359757965,services,teacher,other,father,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,yes,0.06219405883392808,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.7142362329569328,1.5357930122456702,1.6732793702180115,1.4391015557511053,1
GP,M,-1.3309536397843746,U,GT3,T,1.1438556741642336,1.3603706359757965,services,other,course,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,yes,no,yes,no,yes,yes,no,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.21379576818001317,-0.2741669275963179,0.6085264886455354,0.7834555182405094,0
GP,F,-1.3309536397843746,U,GT3,T,0.2292342342960711,-0.4798567654298188,services,other,home,mother,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,yes,yes,yes,no,yes,yes,yes,no,0.06219405883392808,-0.23601020446248228,1.7008665818906816,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,2.538626788093045,-1.179146897517312,-1.254791054106298,-0.9649339151210796,2
GP,M,-1.3309536397843746,U,GT3,A,0.2292342342960711,1.3603706359757965,services,other,course,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,no,1.178860115170367,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,1.5357930122456702,1.9394675906111307,1.6576502349213038,1
GP,F,-1.3309536397843746,U,GT3,A,0.2292342342960711,0.4402569352729889,other,health,reputation,father,-0.6432494670875735,2.34384402883375,-0.4499436443692835,yes,no,no,no,yes,yes,no,no,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,0.5368649289853663,-0.2741669275963179,0.07615004785929728,0.12780948072991352,0
GP,F,-1.3309536397843746,U,GT3,T,-0.6853872055720913,-0.4798567654298188,other,other,course,mother,-0.6432494670875735,2.34384402883375,-0.4499436443692835,yes,yes,yes,no,yes,yes,yes,no,1.178860115170367,-2.2408280703265797,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,0.28664469659690645,-1.179146897517312,-0.7224146133200599,-0.5278365567806823,2
GP,M,-0.5462869417025411,U,GT3,T,0.2292342342960711,0.4402569352729889,services,other,home,father,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,no,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,1.5357930122456702,1.9394675906111307,1.6576502349213038,1
GP,M,-1.3309536397843746,R,GT3,T,1.1438556741642336,1.3603706359757965,other,other,home,father,3.663251202397029,2.34384402883375,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,yes,-3.2878041101753888,-0.23601020446248228,1.7008665818906816,1.7074694419062766,2.1059891279074763,-1.8396488164856992,0.03642446420844665,-0.2741669275963179,0.6085264886455354,0.5649068390703108,0
GP,F,-0.5462869417025411,U,LE3,T,1.1438556741642336,1.3603706359757965,health,health,other,mother,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,yes,1.178860115170367,0.7663987284695665,1.7008665818906816,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.21379576818001317,0.9324730322983409,1.1409029294317736,1.2205528765809066,1
GP,M,-1.3309536397843746,U,LE3,A,1.1438556741642336,1.3603706359757965,teacher,teacher,course,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,no,yes,yes,yes,yes,no,1.178860115170367,1.7688076614016153,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,0.03642446420844665,2.1391129921929997,2.2056558110042497,1.8761989140915025,1
GP,F,-0.5462869417025411,R,GT3,T,0.2292342342960711,0.4402569352729889,services,other,reputation,father,-0.6432494670875735,1.1507790914763643,0.8964786247660724,yes,yes,no,yes,yes,yes,yes,no,0.06219405883392808,-2.2408280703265797,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,-0.7142362329569328,-1.179146897517312,-0.19003817253382177,-0.0907391984402851,0
GP,F,-0.5462869417025411,U,GT3,T,-0.6853872055720913,-0.4798567654298188,at_home,other,home,mother,-0.6432494670875735,-0.04228584588102149,0.8964786247660724,yes,no,no,yes,yes,yes,yes,no,-1.0544719975025107,-2.2408280703265797,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.03642446420844665,-0.2741669275963179,0.6085264886455354,0.5649068390703108,0
GP,M,-1.3309536397843746,U,LE3,T,1.1438556741642336,-0.4798567654298188,teacher,other,course,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,no,no,yes,yes,yes,no,-1.0544719975025107,1.7688076614016153,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,0.5368649289853663,2.1391129921929997,2.2056558110042497,1.8761989140915025,1
GP,M,-1.3309536397843746,R,GT3,T,-0.6853872055720913,-1.3999704661326267,health,services,reputation,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,no,no,yes,yes,yes,yes,yes,1.178860115170367,0.7663987284695665,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.28664469659690645,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,0
GP,M,-0.5462869417025411,U,GT3,T,1.1438556741642336,1.3603706359757965,teacher,teacher,course,father,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,no,1.178860115170367,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.464016000568473,1.2341330222720055,1.1409029294317736,1.2205528765809066,1
GP,M,-1.3309536397843746,U,GT3,T,1.1438556741642336,1.3603706359757965,other,teacher,reputation,father,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,no,yes,no,yes,yes,yes,no,no,0.06219405883392808,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,-0.464016000568473,0.027493062377346802,0.6085264886455354,0.7834555182405094,0
GP,M,-0.5462869417025411,U,GT3,T,0.2292342342960711,0.4402569352729889,other,services,home,father,0.7922507560739607,-1.2353507832384072,-0.4499436443692835,no,no,no,yes,yes,yes,yes,no,1.178860115170367,0.7663987284695665,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,0.6308130423246762,0.8747147090386544,0.5649068390703108,1
GP,M,0.23837975637929248,R,GT3,T,-1.6000086454402538,0.4402569352729889,other,other,course,father,2.227750979235495,-0.04228584588102149,0.8964786247660724,no,yes,no,yes,yes,yes,yes,no,1.178860115170367,-1.238419137394531,0.8014792996325567,-0.5406986566036541,1.328544543306118,1.0410698456029082,1.7879660909276653,-0.5758269175699826,-0.9886028337131789,-0.5278365567806823,2
GP,M,-1.3309536397843746,U,GT3,T,0.2292342342960711,1.3603706359757965,other,other,reputation,father,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,no,no,yes,yes,yes,no,-1.0544719975025107,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,0.32089018008075637,0.03642446420844665,0.9324730322983409,0.6085264886455354,0.5649068390703108,1
GP,F,-1.3309536397843746,U,GT3,T,-1.6000086454402538,-0.4798567654298188,at_home,services,course,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,no,no,no,no,yes,yes,no,-1.0544719975025107,-1.238419137394531,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,-1.8396488164856992,-0.464016000568473,1.5357930122456702,1.1409029294317736,1.0020041974107081,1
GP,M,-1.3309536397843746,U,GT3,T,-0.6853872055720913,-0.4798567654298188,services,services,home,father,-0.6432494670875735,2.34384402883375,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,no,1.178860115170367,1.7688076614016153,0.8014792996325567,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,0.03642446420844665,1.5357930122456702,0.8747147090386544,1.0020041974107081,1
GP,F,-0.5462869417025411,U,LE3,T,-0.6853872055720913,1.3603706359757965,other,health,course,father,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,no,yes,yes,yes,yes,yes,yes,yes,0.06219405883392808,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.464016000568473,0.6308130423246762,0.6085264886455354,0.5649068390703108,1
GP,M,-0.5462869417025411,U,GT3,T,1.1438556741642336,1.3603706359757965,health,other,course,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,no,-1.0544719975025107,0.7663987284695665,0.8014792996325567,-0.5406986566036541,1.328544543306118,1.0410698456029082,1.5377458585392054,0.9324730322983409,0.07615004785929728,0.5649068390703108,1
GP,F,-0.5462869417025411,U,GT3,T,-0.6853872055720913,-0.4798567654298188,other,other,home,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,no,no,yes,no,yes,yes,yes,yes,1.178860115170367,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,-0.8774869075436472,-0.9886028337131789,-0.5278365567806823,2
GP,M,-1.3309536397843746,U,GT3,T,0.2292342342960711,1.3603706359757965,services,services,home,father,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,yes,no,no,no,yes,yes,yes,no,1.178860115170367,1.7688076614016153,1.7008665818906816,1.7074694419062766,-0.2263446258965981,1.0410698456029082,-0.7142362329569328,0.6308130423246762,0.6085264886455354,0.34635815990011215,1
GP,F,-1.3309536397843746,U,LE3,A,0.2292342342960711,1.3603706359757965,other,other,home,mother,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,yes,no,no,yes,yes,yes,yes,yes,1.178860115170367,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,-1.179146897517312,-0.19003817253382177,0.12780948072991352,0
GP,F,1.8077131525429595,U,GT3,T,-2.5146300853084163,-1.3999704661326267,at_home,other,course,other,-0.6432494670875735,-0.04228584588102149,3.5893231630367843,no,yes,no,no,no,no,no,no,-1.0544719975025107,0.7663987284695665,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,-1.179146897517312,-0.7224146133200599,-0.3092878776104837,2
GP,M,1.023046454461126,R,GT3,T,-0.6853872055720913,-0.4798567654298188,services,other,reputation,mother,-0.6432494670875735,-1.2353507832384072,2.2429008939014285,no,yes,no,yes,yes,yes,yes,no,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,0.32089018008075637,-0.7142362329569328,-1.179146897517312,-1.7871674948925362,-2.2762259901422714,2
GP,M,-0.5462869417025411,R,GT3,T,1.1438556741642336,1.3603706359757965,teacher,teacher,course,mother,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,yes,yes,yes,yes,yes,no,-1.0544719975025107,1.7688076614016153,1.7008665818906816,0.5833853926513113,2.1059891279074763,0.32089018008075637,0.28664469659690645,2.1391129921929997,1.9394675906111307,1.6576502349213038,1
GP,F,-1.3309536397843746,R,GT3,T,0.2292342342960711,1.3603706359757965,services,teacher,course,father,0.7922507560739607,1.1507790914763643,2.2429008939014285,no,yes,no,no,yes,yes,yes,yes,0.06219405883392808,-1.238419137394531,-0.997295264883693,0.5833853926513113,-0.2263446258965981,1.0410698456029082,-0.7142362329569328,0.3291530523510115,-2.8519203764650123,-2.2762259901422714,2
GP,F,-1.3309536397843746,U,GT3,T,-1.6000086454402538,-1.3999704661326267,at_home,other,course,mother,2.227750979235495,-1.2353507832384072,-0.4499436443692835,no,yes,no,yes,no,yes,yes,yes,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,0.32089018008075637,-0.7142362329569328,-0.8774869075436472,-2.8519203764650123,-2.2762259901422714,2
GP,F,0.23837975637929248,U,LE3,T,-0.6853872055720913,-0.4798567654298188,other,other,course,father,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,yes,no,no,yes,yes,yes,yes,-1.0544719975025107,0.7663987284695665,0.8014792996325567,-0.5406986566036541,0.55109995870476,1.0410698456029082,0.7870851613738261,-0.2741669275963179,0.6085264886455354,0.34635815990011215,0
GP,F,-0.5462869417025411,U,GT3,A,0.2292342342960711,1.3603706359757965,services,other,course,father,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,no,no,no,no,yes,yes,yes,no,-1.0544719975025107,-1.238419137394531,-1.896682547141818,-0.5406986566036541,1.328544543306118,1.0410698456029082,1.2875256261507457,0.3291530523510115,0.07615004785929728,0.12780948072991352,0
GP,M,-1.3309536397843746,R,GT3,T,0.2292342342960711,1.3603706359757965,at_home,teacher,course,mother,3.663251202397029,-0.04228584588102149,-0.4499436443692835,no,yes,no,no,yes,yes,no,yes,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,-0.5758269175699826,-2.8519203764650123,-2.2762259901422714,2
GP,F,-1.3309536397843746,U,GT3,T,1.1438556741642336,1.3603706359757965,services,at_home,course,mother,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,no,yes,no,yes,yes,yes,yes,yes,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,0.027493062377346802,-2.8519203764650123,-2.2762259901422714,2
GP,M,0.23837975637929248,R,GT3,T,0.2292342342960711,1.3603706359757965,at_home,other,course,mother,2.227750979235495,-0.04228584588102149,-0.4499436443692835,no,no,no,no,yes,yes,no,no,1.178860115170367,0.7663987284695665,1.7008665818906816,0.5833853926513113,1.328544543306118,1.0410698456029082,-0.7142362329569328,-0.2741669275963179,-2.8519203764650123,-2.2762259901422714,2
GP,F,-0.5462869417025411,U,GT3,A,0.2292342342960711,0.4402569352729889,other,other,course,other,0.7922507560739607,-1.2353507832384072,2.2429008939014285,no,yes,no,yes,no,yes,yes,yes,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,-2.084126867438306,-2.8519203764650123,-2.2762259901422714,2
GP,M,-0.5462869417025411,U,LE3,T,-1.6000086454402538,-1.3999704661326267,services,other,course,mother,-0.6432494670875735,-0.04228584588102149,0.8964786247660724,no,no,no,no,yes,yes,no,yes,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,0.55109995870476,1.0410698456029082,-0.7142362329569328,0.9324730322983409,0.34233826825241637,0.34635815990011215,1
